[19May2025 18:19:31.324] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412, nogui]
[19May2025 18:19:31.328] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.15 by Ubuntu; OS Linux arch amd64 version 6.8.0-1027-azure
[19May2025 18:19:33.770] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[19May2025 18:19:33.823] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/server/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[19May2025 18:19:34.308] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.3.7/fmlcore-1.20.1-47.3.7.jar is missing mods.toml file
[19May2025 18:19:34.312] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.3.7/javafmllanguage-1.20.1-47.3.7.jar is missing mods.toml file
[19May2025 18:19:34.313] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.3.7/lowcodelanguage-1.20.1-47.3.7.jar is missing mods.toml file
[19May2025 18:19:34.314] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.3.7/mclanguage-1.20.1-47.3.7.jar is missing mods.toml file
[19May2025 18:19:34.701] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select two dependency jars from JarJar which have the same identification: Mod File:  and Mod File: . Using Mod File: 
[19May2025 18:19:34.702] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select a dependency jar for JarJar which was passed in as source: geckolib. Using Mod File: /workspaces/server/servidor_minecraft/mods/geckolib-forge-1.20.1-4.7.1.2.jar
[19May2025 18:19:34.702] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select a dependency jar for JarJar which was passed in as source: playeranimator. Using Mod File: /workspaces/server/servidor_minecraft/mods/player-animation-lib-forge-1.0.2-rc1+1.20.jar
[19May2025 18:19:34.703] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 21 dependencies adding them to mods collection
[19May2025 18:19:37.996] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[19May2025 18:19:38.010] [main/ERROR] [mixin/]: Mixin config palladiumcore-common.mixins.json does not specify "minVersion" property
[19May2025 18:19:38.012] [main/ERROR] [mixin/]: Mixin config palladiumcore.mixins.json does not specify "minVersion" property
[19May2025 18:19:38.096] [main/ERROR] [mixin/]: Mixin config celestisynth.mixins.json does not specify "minVersion" property
[19May2025 18:19:38.147] [main/ERROR] [mixin/]: Mixin config azurelib.mixins.json does not specify "minVersion" property
[19May2025 18:19:38.149] [main/ERROR] [mixin/]: Mixin config azurelib.forge.mixins.json does not specify "minVersion" property
[19May2025 18:19:38.305] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [com.sonicether.soundphysics.MixinConnector]
[19May2025 18:19:38.306] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [de.maxhenkel.camera.MixinConnector]
[19May2025 18:19:38.310] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments [nogui]
[19May2025 18:19:38.448] [main/INFO] [Embeddium/]: Loaded configuration file for Embeddium: 156 options available, 0 override(s) found
[19May2025 18:19:38.495] [main/WARN] [mixin/]: Reference map 'mixins.kom.refmap.json' for mixins.kom.json could not be read. If this is a development environment you can ignore this message
[19May2025 18:19:38.514] [main/WARN] [mixin/]: Reference map 'EpheroLib-refmap.json' for epherolib.mixins.json could not be read. If this is a development environment you can ignore this message
[19May2025 18:19:38.588] [main/WARN] [mixin/]: Reference map 'coroutil.refmap.json' for coroutil.mixins.json could not be read. If this is a development environment you can ignore this message
[19May2025 18:19:38.654] [main/INFO] [Puzzles Lib/]: Loading 110 mods:
	- ad_astra 1.15.18
[19May2025 18:20:42.278] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:ice_block.MinRarity was corrected from null to its default, RARE. 
[19May2025 18:20:42.279] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:ice_block.ManaCostMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.279] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:ice_block.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.279] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:ice_block.CooldownInSeconds was corrected from null to its default, 15.0. 
[19May2025 18:20:42.279] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:ice_block.AllowCrafting was corrected from null to its default, true. 
[19May2025 18:20:42.279] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:ray_of_frost was corrected from null to its default, SimpleCommentedConfig:{}. 
[19May2025 18:20:42.279] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:ray_of_frost.Enabled was corrected from null to its default, true. 
[19May2025 18:20:42.279] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:ray_of_frost.School was corrected from null to its default, irons_spellbooks:ice. 
[19May2025 18:20:42.279] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:ray_of_frost.MaxLevel was corrected from null to its default, 5. 
[19May2025 18:20:42.279] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:ray_of_frost.MinRarity was corrected from null to its default, COMMON. 
[19May2025 18:20:42.279] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:ray_of_frost.ManaCostMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.279] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:ray_of_frost.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.279] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:ray_of_frost.CooldownInSeconds was corrected from null to its default, 15.0. 
[19May2025 18:20:42.279] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:ray_of_frost.AllowCrafting was corrected from null to its default, true. 
[19May2025 18:20:42.279] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:cone_of_cold was corrected from null to its default, SimpleCommentedConfig:{}. 
[19May2025 18:20:42.279] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:cone_of_cold.Enabled was corrected from null to its default, true. 
[19May2025 18:20:42.279] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:cone_of_cold.School was corrected from null to its default, irons_spellbooks:ice. 
[19May2025 18:20:42.280] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:cone_of_cold.MaxLevel was corrected from null to its default, 10. 
[19May2025 18:20:42.280] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:cone_of_cold.MinRarity was corrected from null to its default, COMMON. 
[19May2025 18:20:42.280] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:cone_of_cold.ManaCostMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.280] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:cone_of_cold.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.280] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:cone_of_cold.CooldownInSeconds was corrected from null to its default, 12.0. 
[19May2025 18:20:42.280] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:cone_of_cold.AllowCrafting was corrected from null to its default, true. 
[19May2025 18:20:42.280] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frost_step was corrected from null to its default, SimpleCommentedConfig:{}. 
[19May2025 18:20:42.280] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frost_step.Enabled was corrected from null to its default, true. 
[19May2025 18:20:42.280] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frost_step.School was corrected from null to its default, irons_spellbooks:ice. 
[19May2025 18:20:42.280] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frost_step.MaxLevel was corrected from null to its default, 8. 
[19May2025 18:20:42.280] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frost_step.MinRarity was corrected from null to its default, RARE. 
[19May2025 18:20:42.280] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frost_step.ManaCostMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.280] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frost_step.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.281] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frost_step.CooldownInSeconds was corrected from null to its default, 10.0. 
[19May2025 18:20:42.281] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frost_step.AllowCrafting was corrected from null to its default, true. 
[19May2025 18:20:42.281] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frostwave was corrected from null to its default, SimpleCommentedConfig:{}. 
[19May2025 18:20:42.281] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frostwave.Enabled was corrected from null to its default, true. 
[19May2025 18:20:42.281] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frostwave.School was corrected from null to its default, irons_spellbooks:ice. 
[19May2025 18:20:42.281] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frostwave.MaxLevel was corrected from null to its default, 8. 
[19May2025 18:20:42.281] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frostwave.MinRarity was corrected from null to its default, COMMON. 
[19May2025 18:20:42.281] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frostwave.ManaCostMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.281] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frostwave.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.281] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frostwave.CooldownInSeconds was corrected from null to its default, 45.0. 
[19May2025 18:20:42.282] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:frostwave.AllowCrafting was corrected from null to its default, true. 
[19May2025 18:20:42.282] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:summon_polar_bear was corrected from null to its default, SimpleCommentedConfig:{}. 
[19May2025 18:20:42.282] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:summon_polar_bear.Enabled was corrected from null to its default, true. 
[19May2025 18:20:42.282] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:summon_polar_bear.School was corrected from null to its default, irons_spellbooks:ice. 
[19May2025 18:20:42.282] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:summon_polar_bear.MaxLevel was corrected from null to its default, 10. 
[19May2025 18:20:42.282] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:summon_polar_bear.MinRarity was corrected from null to its default, RARE. 
[19May2025 18:20:42.282] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:summon_polar_bear.ManaCostMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.282] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:summon_polar_bear.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.282] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:summon_polar_bear.CooldownInSeconds was corrected from null to its default, 180.0. 
[19May2025 18:20:42.282] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:summon_polar_bear.AllowCrafting was corrected from null to its default, true. 
[19May2025 18:20:42.282] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:icicle was corrected from null to its default, SimpleCommentedConfig:{}. 
[19May2025 18:20:42.282] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:icicle.Enabled was corrected from null to its default, true. 
[19May2025 18:20:42.282] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:icicle.School was corrected from null to its default, irons_spellbooks:ice. 
[19May2025 18:20:42.283] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:icicle.MaxLevel was corrected from null to its default, 10. 
[19May2025 18:20:42.283] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:icicle.MinRarity was corrected from null to its default, COMMON. 
[19May2025 18:20:42.283] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:icicle.ManaCostMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.283] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:icicle.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.283] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:icicle.CooldownInSeconds was corrected from null to its default, 1.0. 
[19May2025 18:20:42.283] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:icicle.AllowCrafting was corrected from null to its default, true. 
[19May2025 18:20:42.283] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:arrow_volley was corrected from null to its default, SimpleCommentedConfig:{}. 
[19May2025 18:20:42.283] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:arrow_volley.Enabled was corrected from null to its default, true. 
[19May2025 18:20:42.283] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:arrow_volley.School was corrected from null to its default, irons_spellbooks:evocation. 
[19May2025 18:20:42.283] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:arrow_volley.MaxLevel was corrected from null to its default, 6. 
[19May2025 18:20:42.283] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:arrow_volley.MinRarity was corrected from null to its default, UNCOMMON. 
[19May2025 18:20:42.283] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:arrow_volley.ManaCostMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.283] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:arrow_volley.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.283] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:arrow_volley.CooldownInSeconds was corrected from null to its default, 15.0. 
[19May2025 18:20:42.284] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:arrow_volley.AllowCrafting was corrected from null to its default, true. 
[19May2025 18:20:42.284] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_ward was corrected from null to its default, SimpleCommentedConfig:{}. 
[19May2025 18:20:42.284] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_ward.Enabled was corrected from null to its default, true. 
[19May2025 18:20:42.284] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_ward.School was corrected from null to its default, irons_spellbooks:evocation. 
[19May2025 18:20:42.284] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_ward.MaxLevel was corrected from null to its default, 8. 
[19May2025 18:20:42.284] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_ward.MinRarity was corrected from null to its default, COMMON. 
[19May2025 18:20:42.284] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_ward.ManaCostMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.284] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_ward.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.284] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_ward.CooldownInSeconds was corrected from null to its default, 15.0. 
[19May2025 18:20:42.284] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_ward.AllowCrafting was corrected from null to its default, true. 
[19May2025 18:20:42.284] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_strike was corrected from null to its default, SimpleCommentedConfig:{}. 
[19May2025 18:20:42.285] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_strike.Enabled was corrected from null to its default, true. 
[19May2025 18:20:42.285] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_strike.School was corrected from null to its default, irons_spellbooks:evocation. 
[19May2025 18:20:42.285] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_strike.MaxLevel was corrected from null to its default, 10. 
[19May2025 18:20:42.285] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_strike.MinRarity was corrected from null to its default, COMMON. 
[19May2025 18:20:42.285] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_strike.ManaCostMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.285] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_strike.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.285] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_strike.CooldownInSeconds was corrected from null to its default, 5.0. 
[19May2025 18:20:42.285] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:fang_strike.AllowCrafting was corrected from null to its default, true. 
[19May2025 18:20:42.285] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:chain_creeper was corrected from null to its default, SimpleCommentedConfig:{}. 
[19May2025 18:20:42.285] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:chain_creeper.Enabled was corrected from null to its default, true. 
[19May2025 18:20:42.285] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:chain_creeper.School was corrected from null to its default, irons_spellbooks:evocation. 
[19May2025 18:20:42.285] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:chain_creeper.MaxLevel was corrected from null to its default, 6. 
[19May2025 18:20:42.285] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:chain_creeper.MinRarity was corrected from null to its default, UNCOMMON. 
[19May2025 18:20:42.286] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:chain_creeper.ManaCostMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.286] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:chain_creeper.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.286] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:chain_creeper.CooldownInSeconds was corrected from null to its default, 15.0. 
[19May2025 18:20:42.286] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:chain_creeper.AllowCrafting was corrected from null to its default, true. 
[19May2025 18:20:42.286] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:gust was corrected from null to its default, SimpleCommentedConfig:{}. 
[19May2025 18:20:42.286] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:gust.Enabled was corrected from null to its default, true. 
[19May2025 18:20:42.286] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:gust.School was corrected from null to its default, irons_spellbooks:evocation. 
[19May2025 18:20:42.286] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:gust.MaxLevel was corrected from null to its default, 10. 
[19May2025 18:20:42.286] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:gust.MinRarity was corrected from null to its default, UNCOMMON. 
[19May2025 18:20:42.286] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:gust.ManaCostMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.286] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:gust.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.286] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:gust.CooldownInSeconds was corrected from null to its default, 12.0. 
[19May2025 18:20:42.286] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:gust.AllowCrafting was corrected from null to its default, true. 
[19May2025 18:20:42.286] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:invisibility was corrected from null to its default, SimpleCommentedConfig:{}. 
[19May2025 18:20:42.287] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:invisibility.Enabled was corrected from null to its default, true. 
[19May2025 18:20:42.287] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:invisibility.School was corrected from null to its default, irons_spellbooks:evocation. 
[19May2025 18:20:42.287] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:invisibility.MaxLevel was corrected from null to its default, 6. 
[19May2025 18:20:42.287] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:invisibility.MinRarity was corrected from null to its default, RARE. 
[19May2025 18:20:42.287] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:invisibility.ManaCostMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.287] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:invisibility.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[19May2025 18:20:42.287] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:invisibility.CooldownInSeconds was corrected from null to its default, 45.0. 
[19May2025 18:20:42.287] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:invisibility.AllowCrafting was corrected from null to its default, true. 
[19May2025 18:20:42.287] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:summon_vex was corrected from null to its default, SimpleCommentedConfig:{}. 
[19May2025 18:20:42.287] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:summon_vex.Enabled was corrected from null to its default, true. 
